addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул. Краснопутилковская, д. 28/20, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.870127,30.270854,,,74955321300,,7576,,,,https://www.pochtabank.ru/
"ул. Советская, д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.402008,36.503404,,,74955321300,,7577,,,,https://www.pochtabank.ru/
"ул. Сельских Строителей, д. 4, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.689966,39.626924,,,74955321300,,7578,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 114, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.06963,54.941259,,,74955321300,,7580,,,,https://www.pochtabank.ru/
"ул. Энгельса, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.47085,41.956786,,,74955321300,,7581,,,,https://www.pochtabank.ru/
"ул. Огородная, д. 151, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.508086,45.936317,,,74955321300,,7582,,,,https://www.pochtabank.ru/
"ул. Краснознаменная, д. 145, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,43.802478,131.957925,,,74955321300,,7583,,,,https://www.pochtabank.ru/
"пр-т 50 лет Октября, д. 65, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.566549,45.986242,,,74955321300,,7584,,,,https://www.pochtabank.ru/
"ул. Ярославская, д. 85а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.066285,47.3751,,,74955321300,,7585,,,,https://www.pochtabank.ru/
"ул. Коммунистическая, д. 24, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.534333,58.24694,,,74955321300,,7586,,,,https://www.pochtabank.ru/
"ул. Чкалова, д. 4А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.103827,59.722758,,,74955321300,,7587,,,,https://www.pochtabank.ru/
"ул. Довженко, д. 42, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.767971,52.748481,,,74955321300,,7588,,,,https://www.pochtabank.ru/
"ул. Пионерская, д. 40, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.982461,49.023679,,,74955321300,,7589,,,,https://www.pochtabank.ru/
"ул. Худайбердина, д. 131, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.635742,55.914,,,74955321300,,7590,,,,https://www.pochtabank.ru/
"ул. Советская, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.106603,41.732995,,,74955321300,,7591,,,,https://www.pochtabank.ru/
"ул. Губайдуллина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.337317,55.920495,,,74955321300,,7592,,,,https://www.pochtabank.ru/
"ул. Титова, д. 6г, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.004215,55.885137,,,74955321300,,7593,,,,https://www.pochtabank.ru/
"мкр. 2-й, д. 9, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.770494,52.248604,,,74955321300,,7595,,,,https://www.pochtabank.ru/
"ул. Цветников, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.79514,59.915635,,,74955321300,,7596,,,,https://www.pochtabank.ru/
"Печорский пр-т, д. 61, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,65.124128,57.161607,,,74955321300,,7597,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 19а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,60.152045,59.959266,,,74955321300,,7598,,,,https://www.pochtabank.ru/
"ул. Пушкина, д. 15а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.349153,78.347825,,,74955321300,,7599,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 32, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.566002,71.344406,,,74955321300,,7600,,,,https://www.pochtabank.ru/
"ул. Свердловская, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.343031,61.339501,,,74955321300,,7601,,,,https://www.pochtabank.ru/
"ул. Пролетарская, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.125785,73.841459,,,74955321300,,7602,,,,https://www.pochtabank.ru/
"Коммунистический пр-т, д. 178, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.964547,85.910194,,,74955321300,,7603,,,,https://www.pochtabank.ru/
"ул. Союзная, д. 42, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.945375,86.733769,,,74955321300,,7604,,,,https://www.pochtabank.ru/
"ул. Пионерская, д. 27, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.262783,127.532042,,,74955321300,,7605,,,,https://www.pochtabank.ru/
"ул. Матросова, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.1871560745,132.224958,,,74955321300,,7606,,,,https://www.pochtabank.ru/
"ул. Вилкова, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,43.100259,131.930041,,,74955321300,,7607,,,,https://www.pochtabank.ru/
"ул. Ворошилова, д. 10, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.386172,135.110652,,,74955321300,,7608,,,,https://www.pochtabank.ru/
"ул. Демьяна Бедного, д. 27, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.503713,135.099262,,,74955321300,,7609,,,,https://www.pochtabank.ru/
"ул. Калараша, д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.453645,135.111119,,,74955321300,,7610,,,,https://www.pochtabank.ru/
"пр-т Находкинский, д. 43, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,42.810632,132.878761,,,74955321300,,7611,,,,https://www.pochtabank.ru/
"Находкинский пр-т, д. 84, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,42.788001,132.862214,,,74955321300,,7612,,,,https://www.pochtabank.ru/
"ул. Калинина, д. 51, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,43.789698,131.958113,,,74955321300,,7613,,,,https://www.pochtabank.ru/
"ул. Шотмана, д. 7, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.900434,30.480071,,,74955321300,,7614,,,,https://www.pochtabank.ru/
"ул. Пушкарева, д. 70, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.320058,48.357641,,,74955321300,,7615,,,,https://www.pochtabank.ru/
"ул. Чайковского, д. 20, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.267413,57.818509,,,74955321300,,7616,,,,https://www.pochtabank.ru/
"б-р Есенина, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.824474,60.676787,,,74955321300,,7617,,,,https://www.pochtabank.ru/
"ул. Революционная, д. 31, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.070744,82.334827,,,74955321300,,7618,,,,https://www.pochtabank.ru/
"ул. Устюженская, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.124492,37.879521,,,74955321300,,7619,,,,https://www.pochtabank.ru/
"ул. Ставропольская, д. 44А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.19847,42.394137,,,74955321300,,7620,,,,https://www.pochtabank.ru/
"ул. Пушкина, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.792374,81.348755,,,74955321300,,7621,,,,https://www.pochtabank.ru/
"ул. Советская, д. 38, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.712358,39.428721,,,74955321300,,7622,,,,https://www.pochtabank.ru/
"ул. Уруссинская, д. 64, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.5981828636,53.4734765648,,,74955321300,,7623,,,,https://www.pochtabank.ru/
"ул. Первомайская, д. 1А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.039508,43.919748,,,74955321300,,7624,,,,https://www.pochtabank.ru/
"ул. Азина, д. 325а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.799281,53.162236,,,74955321300,,7625,,,,https://www.pochtabank.ru/
"ул. Московская, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.94323,43.326222,,,74955321300,,7626,,,,https://www.pochtabank.ru/
"ул. Пушкина, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,61.313621,47.169826,,,74955321300,,7627,,,,https://www.pochtabank.ru/
"ул. Панельная, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.832349,60.690279,,,74955321300,,7628,,,,https://www.pochtabank.ru/
"ул. Почтовая, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.405479,45.77794,,,74955321300,,7629,,,,https://www.pochtabank.ru/
"ул. Красная, д. 37, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.456671,44.207578,,,74955321300,,7630,,,,https://www.pochtabank.ru/
"ул. Энгельс-1, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.479669,46.159087,,,74955321300,,7631,,,,https://www.pochtabank.ru/
"ул. Чайковского, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.279142,104.240892,,,74955321300,,7632,,,,https://www.pochtabank.ru/
"ул. 40 лет Октября, д. 9, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.347441,48.543,,,74955321300,,7633,,,,https://www.pochtabank.ru/
"ул. Центральная, д. 244, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.312066,45.043136,,,74955321300,,7634,,,,https://www.pochtabank.ru/
"ул. Чернышевского, д. 5, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.526145,50.675977,,,74955321300,,7635,,,,https://www.pochtabank.ru/
"ул. Машиностроителей, д. 9, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.631742,59.857352,,,74955321300,,7636,,,,https://www.pochtabank.ru/
"ул. Березовая Роща, д. 2Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.698677,39.22853,,,74955321300,,7637,,,,https://www.pochtabank.ru/
"мкр. Северный, д. 18, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.069584,113.490665,,,74955321300,,7639,,,,https://www.pochtabank.ru/
"ул. Первомайская, д. 14А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.574993,33.183551,,,74955321300,,7641,,,,https://www.pochtabank.ru/
"ул. 60-летия ВЛКСМ, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.126246,46.554687,,,74955321300,,7643,,,,https://www.pochtabank.ru/
"ул. Бачурина, д. 45А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.424444,56.999749,,,74955321300,,7644,,,,https://www.pochtabank.ru/
"ул. Романова, д. 17а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.535181,43.154994,,,74955321300,,7645,,,,https://www.pochtabank.ru/
"ул. Голещихина, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,59.055798,80.875891,,,74955321300,,7646,,,,https://www.pochtabank.ru/
"Курортный пр-т, д. 99, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,43.555747,39.766136,,,74955321300,,7647,,,,https://www.pochtabank.ru/
"Автозаводский пр-т, д. 29б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.753651,52.429785,,,74955321300,,7648,,,,https://www.pochtabank.ru/
"Советская пл., д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.884171,38.782633,,,74955321300,,7649,,,,https://www.pochtabank.ru/
"ул. Октябрьская, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.726591,41.456487,,,74955321300,,7650,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 189, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.056903,38.785804,,,74955321300,,7651,,,,https://www.pochtabank.ru/
"ул. Бутина, д. 37, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.033735,113.498426,,,74955321300,,7652,,,,https://www.pochtabank.ru/
"ул. Колесниченко, д. 8а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.607224,99.182029,,,74955321300,,7653,,,,https://www.pochtabank.ru/
"ул. Профсоюзная, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.990443,31.368182,,,74955321300,,7654,,,,https://www.pochtabank.ru/
"ул. Мира, д. 6, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.71308,50.03352,,,74955321300,,7655,,,,https://www.pochtabank.ru/
"ул. Кудрявцева, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.427408,49.001643,,,74955321300,,7656,,,,https://www.pochtabank.ru/
"ул. Коммунистическая, д. 20а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.539681,39.581379,,,74955321300,,7657,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.86029,59.052255,,,74955321300,,7658,,,,https://www.pochtabank.ru/
"ул. Муханова, д. 26, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.17619,101.614568,,,74955321300,,7659,,,,https://www.pochtabank.ru/
"ул. Гафиатуллина, д. 15, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.538534,52.78382,,,74955321300,,7660,,,,https://www.pochtabank.ru/
"ул. Коминтерна, д. 24, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.2083069516,34.6616933796,,,74955321300,,7661,,,,https://www.pochtabank.ru/
"Советский пр-т, д. 36, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.726429,20.495683,,,74955321300,,7662,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 30, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.148518,101.634421,,,74955321300,,7663,,,,https://www.pochtabank.ru/
"пл. Ленина, д. 19, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.060983,46.1148,,,74955321300,,7664,,,,https://www.pochtabank.ru/
"ул. Красная, д. 167, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.054372,38.979607,,,74955321300,,7665,,,,https://www.pochtabank.ru/
"ул. Энгельса, д. 87/1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.048214,60.581284,,,74955321300,,7666,,,,https://www.pochtabank.ru/
"ул. Кедрова, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,61.24291,46.641199,,,74955321300,,7667,,,,https://www.pochtabank.ru/
"мкр. Солнечный, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.514083,38.315114,,,74955321300,,7669,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.186216,45.188124,,,74955321300,,7670,,,,https://www.pochtabank.ru/
"ул. Журавлева, д. 54, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.040727,113.503034,,,74955321300,,7671,,,,https://www.pochtabank.ru/
"ул. 40 лет Октября, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,46.41997,44.258611,,,74955321300,,7672,,,,https://www.pochtabank.ru/
"ул. Кирова, д. 36, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.294218,48.373416,,,74955321300,,7673,,,,https://www.pochtabank.ru/
"ул. Коммунистическая, д. 93, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.885196,54.716986,,,74955321300,,7674,,,,https://www.pochtabank.ru/
"ул. Советская, д. 33, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.708307,81.49881,,,74955321300,,7675,,,,https://www.pochtabank.ru/
"ул. 40-летия Победы, д. 26, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.12536,59.719488,,,74955321300,,7676,,,,https://www.pochtabank.ru/
"ул. Томилова, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.121381,61.613595,,,74955321300,,7677,,,,https://www.pochtabank.ru/
"ул. Пушкина, д. 43, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.43345,65.320969,,,74955321300,,7678,,,,https://www.pochtabank.ru/
"ул. Большая Советская, д. 34, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.030016,35.794828,,,74955321300,,7681,,,,https://www.pochtabank.ru/
"ул. Карбышева, д. 38, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.493278,65.313028,,,74955321300,,7683,,,,https://www.pochtabank.ru/
"Западный мкр., д. 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.768081,38.108618,,,74955321300,,7684,,,,https://www.pochtabank.ru/
"ул. Орджоникидзе, д. 47, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,46.320572,39.969703,,,74955321300,,7686,,,,https://www.pochtabank.ru/
"ул. Советская, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.306999,50.102358,,,74955321300,,7687,,,,https://www.pochtabank.ru/
"ул. Гагарина, д. 49, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.443778,85.047119,,,74955321300,,7688,,,,https://www.pochtabank.ru/
"ул. Блинова, д. 98А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.711537,42.999289,,,74955321300,,7694,,,,https://www.pochtabank.ru/
"ул. 12 Марта, д. 155, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.608127,40.063766,,,74955321300,,7695,,,,https://www.pochtabank.ru/
"ул. Гагарина, д. 46, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.981884,38.936659,,,74955321300,,7696,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 180, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,45.142021,39.580598,,,74955321300,,7697,,,,https://www.pochtabank.ru/
"ул. Ленинградская, д. 28, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.529181,41.97583,,,74955321300,,7698,,,,https://www.pochtabank.ru/
"ул. Думенко, д. 5, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,47.295912,39.743175,,,74955321300,,7699,,,,https://www.pochtabank.ru/
"Гражданский пр-т, д. 105, корп. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,60.026626,30.412545,,,74955321300,,7700,,,,https://www.pochtabank.ru/
"ул. Веденеева, д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.307731,39.35645,,,74955321300,,7702,,,,https://www.pochtabank.ru/
"ул. Веры Волошиной, д. 33, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.311436,86.085751,,,74955321300,,7703,,,,https://www.pochtabank.ru/
"ул. Полбина, д. 65А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.304684,48.34829,,,74955321300,,7704,,,,https://www.pochtabank.ru/
"ул. Адмирала Виноградова, д. 42а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,58.371808,45.501079,,,74955321300,,7705,,,,https://www.pochtabank.ru/
"ул. Гражданская, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,51.23397,36.69511,,,74955321300,,7706,,,,https://www.pochtabank.ru/
"ул. Карла Маркса, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,52.087357,35.860818,,,74955321300,,7707,,,,https://www.pochtabank.ru/
"ул. Чкалова, д. 24а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,44.922322,38.907796,,,74955321300,,7708,,,,https://www.pochtabank.ru/
"ул. Народная, д. 31, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,49.76603,43.653371,,,74955321300,,7709,,,,https://www.pochtabank.ru/
"ул. Нефтянников, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.319436,44.797079,,,74955321300,,7710,,,,https://www.pochtabank.ru/
"ул. Сидорова, д. 19, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.475907,44.779121,,,74955321300,,7711,,,,https://www.pochtabank.ru/
"ул. Коммунистическая, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,50.050797,46.880164,,,74955321300,,7712,,,,https://www.pochtabank.ru/
"ул. Ротмистрова, д. 8А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,47.629816,43.143783,,,74955321300,,7713,,,,https://www.pochtabank.ru/
"ул. Революционная, д. 409, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,48.676534,43.546929,,,74955321300,,7714,,,,https://www.pochtabank.ru/
"ул. Юности, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,54.939196,43.318209,,,74955321300,,7715,,,,https://www.pochtabank.ru/
"ул. Молодежная, д. 10, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,61.083187,46.489882,,,74955321300,,7717,,,,https://www.pochtabank.ru/
"ул. Ленина, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,55.018045,36.702809,,,74955321300,,7718,,,,https://www.pochtabank.ru/
"ул. Вокзальная, д. 122, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,53.436606,58.979887,,,74955321300,,7719,,,,https://www.pochtabank.ru/
"ул. Фридриха Энгельса, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,56.491986,43.61124,,,74955321300,,7720,,,,https://www.pochtabank.ru/
"ул. Советская, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,57.1130158759,51.6117649727,,,74955321300,,7721,,,,https://www.pochtabank.ru/
"ул. Советская, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,65.151543,57.227436,,,74955321300,,7722,,,,https://www.pochtabank.ru/
"пр-т Ленина, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_atm_dac'},,64.556095,39.831938,,,74955321300,,7723,,,,https://www.pochtabank.ru/
