addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул Шоссейная, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.60868,42.835922,,,74955321300,,404411,,,,https://www.pochtabank.ru/
"ул Ленина, д. 294, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.599809,42.876067,,,74955321300,,404412,,,,https://www.pochtabank.ru/
"мкр 1-й, д. 42, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.611188,42.857886,,,74955321300,,404414,,,,https://www.pochtabank.ru/
"УЛ. ЛЕНИНА Д.74, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.605005,42.843342,,,74955321300,,404415,,,,https://www.pochtabank.ru/
"ул Урицкого, влд. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.362041,43.088833,,,74955321300,,404446,,,,https://www.pochtabank.ru/
"УЛ. СОВЕТСКАЯ Д.70, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.423053,42.226316,,,74955321300,,404462,,,,https://www.pochtabank.ru/
"Тухачевского ул., дом 25 А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.706532,43.500603,,,74955321300,,404501,,,,https://www.pochtabank.ru/
"УЛ. РЕВОЛЮЦИОННАЯ Д.409, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.676534,43.546938,,,74955321300,,404503,,,,https://www.pochtabank.ru/
"Ленина ул., дом 85Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.666354,43.561195,,,74955321300,,404504,,,,https://www.pochtabank.ru/
"Октябрьская ул., дом 67 А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.693712,43.506945,,,74955321300,,404507,,,,https://www.pochtabank.ru/
"ул 40 лет Победы, д. 13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.498149,43.494513,,,74955321300,,404510,,,,https://www.pochtabank.ru/
"ул Ленина, двлд. 29, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.427256,43.36423,,,74955321300,,404519,,,,https://www.pochtabank.ru/
"ул Ленина, д. 40, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.644654,43.609793,,,74955321300,,404521,,,,https://www.pochtabank.ru/
"п Октябрьский, двлд. 67, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.655761,43.800964,,,74955321300,,404540,,,,https://www.pochtabank.ru/
"п Береславка, д. 3б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.618443,44.057298,,,74955321300,,404547,,,,https://www.pochtabank.ru/
"ул Добровольского, д. 48, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.929555,45.59339,,,74955321300,,404602,,,,https://www.pochtabank.ru/
"ул 60 лет Октября, д. 5, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.708233,45.019394,,,74955321300,,404609,,,,https://www.pochtabank.ru/
"УЛ. ИМ ЛЕНИНА Д.204Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.693373,45.198868,,,74955321300,,404620,,,,https://www.pochtabank.ru/
"г Ленинск, ул им.Чернышевского, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,48.711056,45.192014,,,74955321300,,404621,,,,https://www.pochtabank.ru/
"УЛ. МОСКОВСКАЯ Д.109, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.536122,46.023764,,,74955321300,,410000,,,,https://www.pochtabank.ru/
"УЛ. ОГОРОДНАЯ Д.77, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.512884,45.955205,,,74955321300,,410001,,,,https://www.pochtabank.ru/
"УЛ. ИМ ЧЕРНЫШЕВСКОГО Н.Г. Д.197, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.52722,46.045791,,,74955321300,,410002,,,,https://www.pochtabank.ru/
"ул Соколовая, д. 155/163, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.540414,46.046024,,,74955321300,,410003,,,,https://www.pochtabank.ru/
"УЛ. АСТРАХАНСКАЯ Д.22/36, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.523656,45.993886,,,74955321300,,410004,,,,https://www.pochtabank.ru/
"УЛ. ИМ ПУГАЧЕВА Е.И. Д.156/160, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.54313,46.01771,,,74955321300,,410005,,,,https://www.pochtabank.ru/
"УЛ. ИМ ЧЕХОВА А.П. Д.2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.6025,46.003031,,,74955321300,,410007,,,,https://www.pochtabank.ru/
"Парковый 4-й проезд, дом 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.524328,45.981445,,,74955321300,,410008,,,,https://www.pochtabank.ru/
"ПР-КТ. ИМ 50 ЛЕТ ОКТЯБРЯ Д.13, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.559562,45.994578,,,74955321300,,410009,,,,https://www.pochtabank.ru/
"УЛ. ИМ АКАДЕМИКА НАВАШИНА С.Г. Д.8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.565771,46.0162,,,74955321300,,410010,,,,https://www.pochtabank.ru/
"ПЛ. ПРИВОКЗАЛЬНАЯ Д.1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.542016,45.999061,,,74955321300,,410012,,,,https://www.pochtabank.ru/
"УЛ. ИМ ОРДЖОНИКИДЗЕ Г.К. Д.6А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.501661,45.956247,,,74955321300,,410015,,,,https://www.pochtabank.ru/
"ул Дома 8 Марта, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.521078,46.007559,,,74955321300,,410017,,,,https://www.pochtabank.ru/
"УЛ. УСТЬ-КУРДЮМСКАЯ Д.11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.573861,46.071887,,,74955321300,,410018,,,,https://www.pochtabank.ru/
"ПРОЕЗД. 2-Й МАГНИТНЫЙ Д.6, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.559456,46.023135,,,74955321300,,410019,,,,https://www.pochtabank.ru/
"ул Ново-Крекингская, д. 16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.470742,45.9162,,,74955321300,,410022,,,,https://www.pochtabank.ru/
"проезд Торговый, зд. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.577829,45.971105,,,74955321300,,410023,,,,https://www.pochtabank.ru/
"ул им Рахова В.Г., д. 139/141, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.53554,46.015778,,,74955321300,,410025,,,,https://www.pochtabank.ru/
"ул Провиантская, д. 9, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.523532,46.027995,,,74955321300,,410028,,,,https://www.pochtabank.ru/
"УЛ. МЕЖДУНАРОДНАЯ Д.7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.603258883,46.020591032,,,74955321300,,410030,,,,https://www.pochtabank.ru/
"ул им Чернышевского Н.Г., д. 223, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.53029,46.054558,,,74955321300,,410031,,,,https://www.pochtabank.ru/
"УЛ. ГВАРДЕЙСКАЯ Д.16, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.587226,45.937256,,,74955321300,,410033,,,,https://www.pochtabank.ru/
"ул Большая Горная, д. 310А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.546676,46.017575,,,74955321300,,410034,,,,https://www.pochtabank.ru/
"УЛ. ИМ БАТАВИНА П.Ф. Д.4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.611657,46.003238,,,74955321300,,410035,,,,https://www.pochtabank.ru/
"УЛ. ОГОРОДНАЯ Д.151, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.508007,45.935864,,,74955321300,,410036,,,,https://www.pochtabank.ru/
"ул им Менякина Ю.И., д. 4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.576077,46.076235,,,74955321300,,410037,,,,https://www.pochtabank.ru/
"ул Бакинская, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.554035,46.050516,,,74955321300,,410038,,,,https://www.pochtabank.ru/
"ПР-КТ. ЭНТУЗИАСТОВ Д.57, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.48624,45.930995,,,74955321300,,410039,,,,https://www.pochtabank.ru/
"ПР-КТ. ИМ 50 ЛЕТ ОКТЯБРЯ Д.65, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.566572,45.986215,,,74955321300,,410040,,,,https://www.pochtabank.ru/
"ул им Ломоносова М.В., д. 18, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.596816,45.964314,,,74955321300,,410041,,,,https://www.pochtabank.ru/
"ул Студеная, д. 10, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.592474,45.963901,,,74955321300,,410044,,,,https://www.pochtabank.ru/
"ул Просечная, зд. 1А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.582861,46.030367,,,74955321300,,410047,,,,https://www.pochtabank.ru/
"ПРОЕЗД. 1-Й ТУЛЬСКИЙ Д.12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.475061,45.897838,,,74955321300,,410048,,,,https://www.pochtabank.ru/
"проезд Кавказский, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.494063,45.93855,,,74955321300,,410049,,,,https://www.pochtabank.ru/
"ул Молодежная, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.587595,46.110892,,,74955321300,,410050,,,,https://www.pochtabank.ru/
"ул Мостовая, д. 100, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.572993,45.880249,,,74955321300,,410051,,,,https://www.pochtabank.ru/
"пр-кт им 50 лет Октября, д. 120, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.582015,45.968949,,,74955321300,,410052,,,,https://www.pochtabank.ru/
"Ново-Самарский проезд, Влд 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.528576,45.958376,,,74955321300,,410053,,,,https://www.pochtabank.ru/
"УЛ. 2-Я САДОВАЯ Д.83, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.530492,45.984822,,,74955321300,,410054,,,,https://www.pochtabank.ru/
"Увекская ул., дом 108, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.425966,45.967736,,,74955321300,,410055,,,,https://www.pochtabank.ru/
"УЛ. БАХМЕТЬЕВСКАЯ Д.33, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.525286,46.015302,,,74955321300,,410056,,,,https://www.pochtabank.ru/
"пл Советско-Чехословацкой дружбы, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.449711589,45.905751893,,,74955321300,,410059,,,,https://www.pochtabank.ru/
"ул Миллеровская, д. 62А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.4999,45.912283,,,74955321300,,410060,,,,https://www.pochtabank.ru/
"проезд 2-й Московский, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.597303,45.920665,,,74955321300,,410062,,,,https://www.pochtabank.ru/
"ул им Лебедева-Кумача В.И., д. 61/2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.606287,45.976073,,,74955321300,,410064,,,,https://www.pochtabank.ru/
"ул Саперная, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.569287,45.975103,,,74955321300,,410065,,,,https://www.pochtabank.ru/
"ул Ипподромная, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.585743,45.981463,,,74955321300,,410069,,,,https://www.pochtabank.ru/
"ул Шелковичная, д. 174, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.539837,45.975686,,,74955321300,,410071,,,,https://www.pochtabank.ru/
"ул Тагильская, д. 54, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.572937,46.056256,,,74955321300,,410074,,,,https://www.pochtabank.ru/
"ул Заводская, д. 14, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.507183,45.979926,,,74955321300,,410076,,,,https://www.pochtabank.ru/
"ул Аткарская, д. 42/54, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.536761,45.99774,,,74955321300,,410078,,,,https://www.pochtabank.ru/
"пр-кт Строителей, д. 29Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.602075,45.965787,,,74955321300,,410080,,,,https://www.pochtabank.ru/
"ул им Мысникова Ю.А., д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.611561,46.017494,,,74955321300,,410082,,,,https://www.pochtabank.ru/
"УЛ. БУРОВАЯ Д.23, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.597711,45.904252,,,74955321300,,410086,,,,https://www.pochtabank.ru/
"ул ДОС, д. 17, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.570132,45.825371,,,74955321300,,410501,,,,https://www.pochtabank.ru/
"ул Нефтяников, д. 41, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.541915,45.708465,,,74955321300,,410502,,,,https://www.pochtabank.ru/
"ул Строителей, д. 8, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.586313,45.853498,,,74955321300,,410507,,,,https://www.pochtabank.ru/
"ул Школьная, д. 12д, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.361545,45.834453,,,74955321300,,410515,,,,https://www.pochtabank.ru/
"ул Рахова, д. 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.663149,46.06682,,,74955321300,,410530,,,,https://www.pochtabank.ru/
"ул Дорожная, д. 1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.815688,46.189458,,,74955321300,,410533,,,,https://www.pochtabank.ru/
"Большая  Советская ул., дом 77 Б, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.649265,46.201083,,,74955321300,,410540,,,,https://www.pochtabank.ru/
"УЛ. ЖЕЛЕЗНОДОРОЖНАЯ Д.19А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.259942,43.789564,,,74955321300,,412031,,,,https://www.pochtabank.ru/
"ул Котовского, д. 30, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.271802,43.763648,,,74955321300,,412032,,,,https://www.pochtabank.ru/
"ул Зои Космодемьянской, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.248006,43.761959,,,74955321300,,412033,,,,https://www.pochtabank.ru/
"УЛ. СЕРДОБСКИЙ ТУПИК Д.3А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.261446,43.802886,,,74955321300,,412034,,,,https://www.pochtabank.ru/
"ул Рахова, д. 12, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.271086,43.786564,,,74955321300,,412035,,,,https://www.pochtabank.ru/
"ул Революционная, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.992611,43.272539,,,74955321300,,412070,,,,https://www.pochtabank.ru/
"УЛ. МОЛОДЕЖНАЯ Д.23, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.047545,44.342423,,,74955321300,,412120,,,,https://www.pochtabank.ru/
"пл Центральная, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.675494,45.622074,,,74955321300,,412163,,,,https://www.pochtabank.ru/
"ул Уханова, зд. 60, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.635281,45.456918,,,74955321300,,412165,,,,https://www.pochtabank.ru/
"УЛ. КОММУНИСТИЧЕСКАЯ Д.4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.666585,45.592528,,,74955321300,,412170,,,,https://www.pochtabank.ru/
"ул Ленина, д. 76, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.807392,45.791316,,,74955321300,,412181,,,,https://www.pochtabank.ru/
"пер Свободный, д. 2а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.652835,45.817269,,,74955321300,,412192,,,,https://www.pochtabank.ru/
"УЛ. ЛЕНИНА Д.42, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.939269,43.49754,,,74955321300,,412210,,,,https://www.pochtabank.ru/
"ул Ленина, д. 134, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.933461,43.515452,,,74955321300,,412211,,,,https://www.pochtabank.ru/
"ул Народная, зд. 6, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.749786,42.758909,,,74955321300,,412270,,,,https://www.pochtabank.ru/
"ул Кооперативная, д. 43, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.544312,43.16608,,,74955321300,,412302,,,,https://www.pochtabank.ru/
"Балашовский р-н, г. Балашов, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.539753,43.19249,,,74955321300,,412303,,,,https://www.pochtabank.ru/
"ул Орджоникидзе, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.548233,43.210923,,,74955321300,,412305,,,,https://www.pochtabank.ru/
"ул Фестивальная, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.556068,43.212415,,,74955321300,,412307,,,,https://www.pochtabank.ru/
"ул Народная, д. 34, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.553245,43.179869,,,74955321300,,412308,,,,https://www.pochtabank.ru/
"УЛ. СОВЕТСКАЯ Д.164, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.558179,43.142193,,,74955321300,,412309,,,,https://www.pochtabank.ru/
"ул Титова, д. 19а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.53782,43.202973,,,74955321300,,412310,,,,https://www.pochtabank.ru/
"ПР-КТ. КОСМОНАВТОВ Д.4, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.551078,43.215262,,,74955321300,,412311,,,,https://www.pochtabank.ru/
"ул Нефтяная, д. 52, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.529562,43.134899,,,74955321300,,412314,,,,https://www.pochtabank.ru/
"ул Ленина, д. 132, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.53675,43.145418,,,74955321300,,412315,,,,https://www.pochtabank.ru/
"УЛ. РОМАНОВА Д.17А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.535187,43.154994,,,74955321300,,412316,,,,https://www.pochtabank.ru/
"ул 60 лет СССР, д. 21, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.591283,43.185654,,,74955321300,,412325,,,,https://www.pochtabank.ru/
"ул Садовая, д. 2, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.571481,43.225279,,,74955321300,,412341,,,,https://www.pochtabank.ru/
"ПЕР. ШКОЛЬНЫЙ Д.5, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.185506,43.702733,,,74955321300,,412370,,,,https://www.pochtabank.ru/
"ул Кооперативная, зд. 2А, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.326996,43.437092,,,74955321300,,412390,,,,https://www.pochtabank.ru/
"УЛ. СОВЕТСКАЯ Д.62, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.870579,44.996963,,,74955321300,,412420,,,,https://www.pochtabank.ru/
"ул Гоголя, д. 20, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.884151,44.998418,,,74955321300,,412421,,,,https://www.pochtabank.ru/
"ул Чапаева, д. 114, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.876457,45.011956,,,74955321300,,412423,,,,https://www.pochtabank.ru/
"ул Школьная, д. 45а, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.869360981,44.980280822,,,74955321300,,412425,,,,https://www.pochtabank.ru/
"ул Советская, д. 7, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.500164,44.485831,,,74955321300,,412481,,,,https://www.pochtabank.ru/
"ул Вокзальная, д. 64, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.500377,44.4581,,,74955321300,,412483,,,,https://www.pochtabank.ru/
"УЛ. СОВЕТСКАЯ Д.23, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,51.495847,44.482103,,,74955321300,,412484,,,,https://www.pochtabank.ru/
"ул Политотдельская, д. 87/1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.009833,45.487757,,,74955321300,,412535,,,,https://www.pochtabank.ru/
"УЛ. КИРОВА Д.131, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.312035,45.38817,,,74955321300,,412540,,,,https://www.pochtabank.ru/
"ул Ломоносова, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.30008,45.38923,,,74955321300,,412541,,,,https://www.pochtabank.ru/
"ул Шамаева, д. 114, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.321564,45.386886,,,74955321300,,412542,,,,https://www.pochtabank.ru/
"ул Куйбышева, д. 3в, кв 22, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.29102,45.392446,,,74955321300,,412544,,,,https://www.pochtabank.ru/
"ул Фрунзе, д. 3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.2966,45.370887,,,74955321300,,412545,,,,https://www.pochtabank.ru/
"УЛ. ПОЧТОВАЯ Д.3, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.130118,46.078265,,,74955321300,,412580,,,,https://www.pochtabank.ru/
"ул Советская, д. 27, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.067663,46.131239,,,74955321300,,412587,,,,https://www.pochtabank.ru/
"УЛ. ЛЕНИНА Д.131А/1, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.278498,46.409438,,,74955321300,,412600,,,,https://www.pochtabank.ru/
"ул Социальная, д. 11, Россия",Pochta Bank,,,Россия,pr@pochtabank.ru,{'@spider': 'pochtabank_offices_dac'},,52.263706,46.428797,,,74955321300,,412601,,,,https://www.pochtabank.ru/
